area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
11001,5,722511,78,0,2024,2,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1139,30359,30770,31120,324954054,78881994,1715953,813,,0.99,1.15,1.16,1.15,0.98,2.84,2.96,0.85,,28,2.5,82,0.3,167,0.5,197,0.6,8380693,2.6,-3469386,-4.2,-85344,-4.7,17,2.1
11001,5,722511,78,0,2024,3,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1127,30426,29527,29481,310178716,48179539,1065323,800,,0.99,1.12,1.12,1.13,0.94,1.99,2.05,0.83,,6,0.5,-241,-0.8,-436,-1.5,-381,-1.3,7411144,2.4,-6555498,-12,-148879,-12.3,28,3.6
11001,5,722511,78,0,2024,4,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1134,29843,29962,29720,326132755,42531013,968047,841,,0.99,1.16,1.16,1.15,0.98,2.02,2.2,0.84,,-2,-0.2,-229,-0.8,115,0.4,448,1.5,14892020,4.8,-4722188,-10,-109439,-10.2,36,4.5
24031,5,722511,78,0,2024,1,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,643,13163,13136,13207,105774560,81891597,726726,618,,0.83,0.84,0.83,0.83,0.68,1.17,1.06,0.81,,25,4,773,6.2,812,6.6,790,6.4,7361988,7.5,5647644,7.4,-490263,-40.3,6,1
24031,5,722511,78,0,2024,2,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,646,13423,13570,13676,112511526,32737909,315119,638,,0.83,0.84,0.83,0.83,0.73,1.62,1.42,0.88,,29,4.7,904,7.2,807,6.3,565,4.3,8580583,8.3,1307542,4.2,-217805,-40.9,13,2.1
24031,5,722511,78,0,2024,3,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,657,13545,13365,13146,107722872,20144791,213015,621,,0.84,0.84,0.82,0.83,0.72,1.24,1.13,0.87,,33,5.3,108,0.8,34,0.3,466,3.7,3731720,3.6,-1305284,-6.1,-160306,-42.9,13,2.1
24031,5,722511,78,0,2024,4,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,663,13141,13096,13185,112173279,17602277,237061,657,,0.85,0.84,0.84,0.84,0.75,1.29,1.44,0.89,,20,3.1,634,5.1,776,6.3,646,5.2,7809227,7.5,758992,4.5,-50027,-17.4,12,1.9
24033,1,722511,78,0,2024,1,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,15,17,16,37541,0,0,180,,5.86,3.53,3.81,3.57,1.3,0,0,0.36,,0,0,0,0,-2,-10.5,1,6.7,-26691,-41.6,0,0,0,0,-123,-40.6
24033,1,722511,78,0,2024,2,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,14,15,14,56726,0,0,304,,5.99,3.07,3.24,3.03,1.62,0,0,0.52,,0,0,-4,-22.2,-1,-6.2,-1,-6.7,-38421,-40.4,0,0,0,0,-144,-32.1
24033,1,722511,78,0,2024,3,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,12,12,14,39594,0,0,240,,6.13,2.58,2.57,3.01,1.16,0,0,0.42,,0,0,-5,-29.4,-5,-29.4,1,7.7,-17964,-31.2,0,0,0,0,-43,-15.2
24033,1,722511,78,0,2024,4,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,13,17,17,52587,0,0,258,,6.15,2.86,3.68,3.76,1.49,0,0,0.43,,0,0,-1,-7.1,2,13.3,0,0,-12535,-19.2,0,0,0,0,-69,-21.1
24033,5,722511,78,0,2024,1,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,405,8215,8350,8445,58255040,46927056,462981,538,,0.99,0.75,0.76,0.76,0.77,1.06,0.88,1.02,,35,9.5,464,6,414,5.2,225,2.7,3808775,7,3898761,9.1,-259152,-35.9,12,2.3
24033,5,722511,78,0,2024,2,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,410,8495,8690,8569,60948654,21433867,242783,546,,1,0.75,0.75,0.73,0.7,1.36,1.2,0.94,,41,11.1,74,0.9,282,3.4,173,2.1,1542706,2.6,-1311832,-5.8,-151582,-38.4,3,0.6
24033,5,722511,78,0,2024,3,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,420,8432,8322,8358,60143144,13160902,172768,553,,1.02,0.71,0.71,0.74,0.66,1.1,1.04,0.92,,47,12.6,317,3.9,247,3.1,294,3.6,4838866,8.7,157926,1.2,-56474,-24.6,27,5.1
24033,5,722511,78,0,2024,4,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,415,8328,8381,8321,60261942,10882230,151103,556,,1.01,0.75,0.75,0.74,0.71,1.01,1.01,0.96,,24,6.1,234,2.9,258,3.2,177,2.2,2097226,3.6,-450598,-4,-46621,-23.6,5,0.9
51013,1,722511,78,0,2024,1,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,22,24,24,266651,0,0,879,,11.41,9.57,9.94,9.85,9.6,0,0,0.98,,0,0,-1,-4.3,2,9.1,0,0,11779,4.6,0,0,0,0,27,3.2
51013,1,722511,78,0,2024,2,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,23,22,21,221323,0,0,774,,11.54,9.39,8.87,8.41,7.23,0,0,0.81,,0,0,-2,-8,-4,-15.4,-6,-22.2,-46022,-17.2,0,0,0,0,-17,-2.1
51013,1,722511,78,0,2024,3,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,21,20,20,233381,0,0,883,,11.98,8.26,7.82,7.9,7.88,0,0,0.98,,0,0,-6,-22.2,-6,-23.1,-6,-23.1,-94470,-28.8,0,0,0,0,-75,-7.8
51013,1,722511,78,0,2024,4,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,20,21,23,253748,0,0,915,,12.12,7.97,8.26,9.29,7.68,0,0,0.9,,0,0,-5,-20,-4,-16,-2,-8,9259,3.8,0,0,0,0,163,21.7
51013,5,722511,78,0,2024,1,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,254,6188,6132,6238,52912666,39184503,168408,658,,1.21,1.04,1.03,1.03,0.72,1.37,1.5,0.7,,-18,-6.6,311,5.3,313,5.4,256,4.3,3940805,8,2589038,7.1,7008,4.3,19,3
51013,5,722511,78,0,2024,2,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,258,6423,6445,6585,56071210,14858332,104559,665,,1.21,1.05,1.04,1.04,0.74,2.38,3.15,0.71,,25,10.7,399,6.6,290,4.7,334,5.3,3442801,6.5,659062,4.6,27845,36.3,6,0.9
51013,5,722511,78,0,2024,3,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,264,6616,6473,6507,55482415,9502462,74991,653,,1.25,1.02,1.01,1.05,0.71,1.46,2.34,0.69,,25,10.5,322,5.1,181,2.9,294,4.7,2965818,5.6,-701607,-6.9,8848,13.4,8,1.2
51013,5,722511,78,0,2024,4,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,261,6413,6422,6373,55636684,7538772,63872,668,,1.25,1.04,1.04,1.03,0.7,1.39,2.13,0.68,,15,6.1,52,0.8,135,2.1,16,0.3,783654,1.4,-1408609,-15.7,-9523,-13,2,0.3
51059,1,722511,78,0,2024,1,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,1,4644,0,0,1072,,2.83,0,0,0.11,0.05,0,0,1.26,,-1,-50,-1,-100,-1,-100,0,0,-23580,-83.5,0,0,0,0,-1099,-50.6
51059,1,722511,78,0,2024,2,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,,2.86,0,0,0,0,0,0,0,,-1,-50,-1,-100,0,0,0,0,-8893,-100,0,0,0,0,-2052,-100
51059,1,722511,78,0,2024,3,-,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51059,1,722511,78,0,2024,4,-,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51059,5,722511,78,0,2024,1,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,886,19650,19512,19676,174841913,123512748,554603,686,,1.04,0.92,0.91,0.91,0.7,1.09,1.28,0.77,,-92,-9.4,898,4.8,732,3.9,683,3.6,8194989,4.9,5148086,4.3,46637,9.2,6,0.9
51059,5,722511,78,0,2024,2,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,900,19460,19979,20433,171761485,41831903,227542,662,,1.05,0.89,0.9,0.9,0.66,1.52,1.75,0.74,,23,2.6,444,2.3,671,3.5,516,2.6,5889096,3.6,-6519,0,24128,11.9,5,0.8
51059,5,722511,78,0,2024,3,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,899,20306,19953,19485,173522525,29195497,189930,670,,1.05,0.9,0.89,0.89,0.7,1.19,1.53,0.78,,19,2.2,334,1.7,307,1.6,236,1.2,5056159,3,-1840609,-5.9,-16762,-8.1,10,1.5
51059,5,722511,78,0,2024,4,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,909,19549,19639,19694,177493789,24236040,177278,696,,1.07,0.9,0.9,0.9,0.7,1.17,1.59,0.77,,18,2,250,1.3,228,1.2,-97,-0.5,8100225,4.8,-1854632,-7.1,-5062,-2.8,28,4.2
51510,5,722511,78,0,2024,1,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,170,4848,4753,4881,39156678,29199125,106662,624,,1.22,1.76,1.73,1.75,1.64,2.35,1.93,0.94,,-17,-9.1,198,4.3,12,0.3,-17,-0.3,1384237,3.7,508791,1.8,-21038,-16.5,14,2.3
51510,5,722511,78,0,2024,2,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,174,5103,5244,5333,44087399,11985554,55637,649,,1.23,1.82,1.83,1.83,1.67,3.55,3.19,0.92,,7,4.2,40,0.8,82,1.6,-83,-1.5,487650,1.1,-154187,-1.3,1398,2.6,6,0.9
51510,5,722511,78,0,2024,3,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,5397,5238,5053,43479275,7397611,38871,640,,1.23,1.87,1.84,1.83,1.63,2.64,2.39,0.88,,9,5.5,46,0.9,-20,-0.4,10,0.2,795218,1.9,-1157360,-13.5,-5771,-12.9,11,1.7
51510,5,722511,78,0,2024,4,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,170,5010,4961,4937,43820334,5466569,28474,678,,1.23,1.81,1.8,1.78,1.61,2.25,1.95,0.9,,4,2.4,-14,-0.3,17,0.3,-30,-0.6,1673143,4,-732423,-11.8,-10485,-26.9,27,4.1
24017,5,722511,78,0,2017,1,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,73,2189,2199,2153,9807349,8809474,94908,346,,1.02,1.42,1.43,1.39,1.6,1.77,1.23,1.13,,1,1.4,-198,-8.3,-209,-8.7,-354,-14.1,-228850,-2.3,-103454,-1.2,-27834,-22.7,29,9.1
24017,5,722511,78,0,2017,2,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,72,2191,2284,2305,10382501,5792560,77846,353,,1.01,1.41,1.44,1.44,1.47,2.06,1.67,1.03,,1,1.4,-271,-11,-197,-7.9,-227,-9,-458249,-4.2,-521348,-8.3,-20517,-20.9,18,5.4
24017,5,722511,78,0,2017,3,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,73,2305,2308,2283,10198081,3495510,54271,341,,1.03,1.44,1.46,1.46,1.42,1.65,1.44,0.97,,0,0,-209,-8.3,-159,-6.4,-65,-2.8,-1034615,-9.2,-456445,-11.5,-10350,-16,-13,-3.7
24017,5,722511,78,0,2017,4,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,73,2250,2191,2134,9953425,2710948,34127,349,,1.03,1.45,1.41,1.37,1.45,1.56,1.2,1.03,,-2,-2.7,-87,-3.7,-161,-6.8,-209,-8.9,-458224,-4.4,-7529,-0.3,-2692,-7.3,7,2
51107,5,722511,78,0,2017,1,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,266,6563,6427,6472,34672492,29913090,167060,411,,0.89,1.11,1.08,1.07,1.02,1.23,0.63,0.93,,14,5.6,718,12.3,466,7.8,419,6.9,4574914,15.2,3577300,13.6,-34369,-17.1,22,5.7
51107,5,722511,78,0,2017,2,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,274,6563,6959,7065,37754035,16802462,114202,423,,0.9,1.07,1.1,1.09,1,1.61,1.11,0.92,,14,5.4,506,8.4,493,7.6,410,6.2,3351494,9.7,700529,4.4,-28539,-20,9,2.2
51107,5,722511,78,0,2017,3,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,274,7028,6962,6617,37805246,11539337,93039,423,,0.9,1.1,1.09,1.08,0.98,1.46,1.09,0.9,,18,7,271,4,98,1.4,99,1.5,1780062,4.9,297228,2.6,-33986,-26.8,10,2.4
51107,5,722511,78,0,2017,4,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,277,6879,6819,6850,39128676,9666949,79650,439,,0.9,1.12,1.11,1.12,1.04,1.48,1.21,0.93,,17,6.5,484,7.6,428,6.7,369,5.7,4042623,11.5,1314490,15.7,-15533,-16.3,19,4.5
24027,5,722511,78,0,2017,1,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,175,5328,5345,5317,28094619,24218004,261045,405,,0.7,0.86,0.86,0.85,0.75,0.87,0.53,0.87,,0,0,97,1.9,70,1.3,-58,-1.1,3043151,12.1,2081270,9.4,4649,1.8,41,11.3
24027,5,722511,78,0,2017,2,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,175,5292,5421,5493,28337307,13199384,142100,404,,0.69,0.83,0.83,0.83,0.69,1.29,0.81,0.84,,3,1.7,-108,-2,-15,-0.3,22,0.4,1311971,4.9,-540516,-3.9,-19488,-12.1,22,5.8
24027,5,722511,78,0,2017,3,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,176,5414,5362,5354,28325699,8021919,92221,405,,0.71,0.82,0.82,0.84,0.68,0.96,0.62,0.83,,0,0,-30,-0.6,115,2.2,298,5.9,699419,2.5,-389218,-4.6,-10997,-10.7,0,0
24027,5,722511,78,0,2017,4,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,5255,5268,5198,28314382,6741897,78008,416,,0.69,0.83,0.83,0.82,0.69,0.96,0.63,0.84,,-2,-1.1,194,3.8,120,2.3,-184,-3.4,1958204,7.4,353351,5.5,-2216,-2.8,26,6.7
24003,1,722511,78,0,2017,1,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,28,30,30,373297,0,0,979,,5.39,5.17,5.43,5.54,13.22,0,0,2.46,,0,0,-2,-6.7,1,3.4,1,3.4,29965,8.7,0,0,0,0,79,8.8
24003,1,722511,78,0,2017,2,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,30,30,30,433328,0,0,1111,,5.52,5.59,5.57,5.53,13.76,0,0,2.47,,0,0,0,0,1,3.4,2,7.1,50192,13.1,0,0,0,0,95,9.4
24003,1,722511,78,0,2017,3,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,28,30,31,366852,0,0,951,,5.58,5.07,5.3,5.61,11.74,0,0,2.2,,0,0,-2,-6.7,0,0,2,6.9,30078,8.9,0,0,0,0,78,8.9
24003,1,722511,78,0,2017,4,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,32,32,32,468510,0,0,1126,,5.58,5.85,5.84,5.8,14.8,0,0,2.54,,0,0,2,6.7,2,6.7,4,14.3,61545,15.1,0,0,0,0,59,5.5
24003,5,722511,78,0,2017,1,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,383,13472,13265,13316,72015070,62708638,825362,415,,1.01,1.37,1.35,1.33,1.41,1.57,1.36,1.04,,7,1.9,540,4.2,375,2.9,274,2.1,5223506,7.8,4604437,7.9,-13858,-1.7,18,4.5
24003,5,722511,78,0,2017,2,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,385,13664,13942,14331,77509446,36479397,513556,427,,1.01,1.35,1.35,1.36,1.34,1.97,1.83,0.99,,-1,-0.3,-76,-0.6,-179,-1.3,-39,-0.3,1270410,1.7,-1586155,-4.2,-68775,-11.8,10,2.4
24003,5,722511,78,0,2017,3,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,385,14180,13995,13370,77227917,22508494,333852,429,,1.02,1.34,1.33,1.32,1.34,1.56,1.49,1.01,,3,0.8,14,0.1,-109,-0.8,-431,-3.1,-2996179,-3.7,-1997061,-8.1,-60210,-15.3,-11,-2.5
24003,5,722511,78,0,2017,4,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,384,13236,13206,13232,76241801,16360727,231596,443,,1.01,1.31,1.31,1.31,1.33,1.34,1.28,1.01,,1,0.3,-228,-1.7,-446,-3.3,-385,-2.8,45600,0.1,-561464,-3.3,-33514,-12.6,11,2.5
24017,5,722511,78,0,2018,1,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,74,2214,2211,2205,10240863,9028465,98386,356,,1.05,1.47,1.45,1.44,1.65,1.81,1.24,1.13,,1,1.4,25,1.1,12,0.5,52,2.4,433514,4.4,218991,2.5,3478,3.7,10,2.9
24017,5,722511,78,0,2018,2,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,75,2247,2330,2337,10725335,5740116,78399,358,,1.07,1.45,1.47,1.47,1.5,2.04,1.67,1.03,,3,4.2,56,2.6,46,2,32,1.4,342834,3.3,-52444,-0.9,553,0.7,5,1.4
24017,5,722511,78,0,2018,3,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,79,2372,2330,2250,10670615,3524941,58036,354,,1.12,1.5,1.49,1.47,1.49,1.8,1.88,1,,6,8.2,67,2.9,22,1,-33,-1.4,472534,4.6,29431,0.8,3765,6.9,13,3.8
24017,5,722511,78,0,2018,4,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,77,2235,2231,2212,10512118,2983568,42751,363,,1.09,1.47,1.46,1.44,1.52,1.77,1.64,1.04,,4,5.5,-15,-0.7,40,1.8,78,3.7,558693,5.6,272620,10.1,8624,25.3,14,4
51107,5,722511,78,0,2018,1,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,282,6511,6377,6443,36193126,30751855,170010,432,,0.92,1.07,1.05,1.05,1,1.24,0.77,0.95,,16,6,-52,-0.8,-50,-0.8,-29,-0.4,1520634,4.4,838765,2.8,2950,1.8,21,5.1
51107,5,722511,78,0,2018,2,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,276,6455,6729,6734,38304431,15620839,89543,444,,0.89,1.03,1.05,1.03,0.97,1.53,1.09,0.94,,2,0.7,-108,-1.6,-230,-3.3,-331,-4.7,550396,1.5,-1181623,-7,-24659,-21.6,21,5
51107,5,722511,78,0,2018,3,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,279,6738,6736,6483,38390211,10405755,73388,444,,0.9,1.02,1.03,1.03,0.93,1.32,1.02,0.9,,5,1.8,-290,-4.1,-226,-3.2,-134,-2,584965,1.5,-1133582,-9.8,-19651,-21.1,21,5
51107,5,722511,78,0,2018,4,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,284,6477,6567,6592,39873188,8983475,66634,469,,0.9,1.03,1.05,1.05,0.95,1.32,1.1,0.91,,7,2.5,-402,-5.8,-252,-3.7,-258,-3.8,744512,1.9,-683474,-7.1,-13016,-16.3,30,6.8
24003,1,722511,78,0,2018,1,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,32,32,31,427945,0,0,1040,,5.57,6.21,6.01,5.88,15.51,0,0,2.58,,0,0,4,14.3,2,6.7,1,3.3,54648,14.6,0,0,0,0,61,6.2
24003,1,722511,78,0,2018,2,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,30,31,31,423144,0,0,1061,,5.63,5.58,5.7,5.66,13.56,0,0,2.4,,0,0,0,0,1,3.3,1,3.3,-10184,-2.4,0,0,0,0,-50,-4.5
24003,1,722511,78,0,2018,3,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,30,33,32,378636,0,0,920,,5.65,5.42,5.95,5.79,12.32,0,0,2.16,,0,0,2,7.1,3,10,1,3.2,11784,3.2,0,0,0,0,-31,-3.3
24003,1,722511,78,0,2018,4,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,32,29,29,417496,0,0,1071,,5.65,5.91,5.36,5.39,13.72,0,0,2.47,,0,0,0,0,-3,-9.4,-3,-9.4,-51014,-10.9,0,0,0,0,-55,-4.9
24003,5,722511,78,0,2018,1,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,367,12737,12615,12770,72717912,62794419,745882,440,,0.97,1.29,1.27,1.27,1.37,1.54,1.38,1.07,,-16,-4.2,-735,-5.5,-650,-4.9,-546,-4.1,702842,1,85781,0.1,-79480,-9.6,25,6
24003,5,722511,78,0,2018,2,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,365,13024,13489,13749,77622868,34355154,438995,445,,0.97,1.28,1.3,1.3,1.3,1.85,1.7,1,,-20,-5.2,-640,-4.7,-453,-3.2,-582,-4.1,113422,0.1,-2124243,-5.8,-74561,-14.5,18,4.2
24003,5,722511,78,0,2018,3,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,370,13624,13601,13546,78126077,21851109,306932,442,,0.98,1.28,1.29,1.32,1.3,1.52,1.51,1,,-15,-3.9,-556,-3.9,-394,-2.8,176,1.3,898160,1.2,-657385,-2.9,-26920,-8.1,13,3
24003,5,722511,78,0,2018,4,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,370,13191,13017,13094,78295240,16883297,225001,460,,0.97,1.3,1.29,1.3,1.33,1.38,1.38,1.02,,-14,-3.6,-45,-0.3,-189,-1.4,-138,-1,2053439,2.7,522570,3.2,-6595,-2.8,17,3.8
